Overall rank,Country or region,Year,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption
100,Nepal,2019,4.913,-1.148083008513167,0.04994309903330446,0.06224322215969905,0.09925647368253337,1.0568393447574043,-0.23675603470212153
101,Nepal,2018,4.88,-1.2013879956641005,0.05661358143843761,-0.48468416014805465,0.6577593181349971,1.2328520267868976,-0.35237167373138756
5,Netherlands,2019,7.488,1.2633330768862012,1.0371744949930095,1.338407114211124,0.8567660788019671,1.4399257703510076,1.9599411068539339
6,Netherlands,2018,7.441,1.1744914316346458,0.923776294105746,0.8588548442166444,1.3767514857059846,1.5538163293112681,1.9284095689368612
8,New Zealand,2019,7.307,1.0272681337892104,1.1539079370828393,1.4454146455322063,1.0365141206947135,1.5227552677766516,2.8218031432539172
8,New Zealand,2018,7.324,0.9384264885376551,1.3006585499957686,0.8509283604150828,1.5757582463729547,1.8851343190138434,2.9163977570051354
45,Nicaragua,2019,6.105,-0.5185764935878583,0.3801319780873949,0.6884354424830689,0.07357818198356951,0.176775934609938,0.16264344558079769
41,Nicaragua,2018,6.141,-0.5845731443461566,0.36012053087199547,0.15339778587765762,0.664178891059738,0.2596054320355817,0.17315395821982188
114,Niger,2019,4.628,-1.929889486726857,-1.4575859245267855,-1.1703250089831374,-0.6775118502111229,0.05253168847147202,-0.10011937039480712
134,Niger,2018,4.166,-1.9476578157771682,-1.1474084926880945,-1.7449950845963569,-0.21530259962977363,-0.08206624484519946,-0.13165090831187956
85,Nigeria,2019,5.265,-0.5134998281449122,-0.33360963926185117,-1.649877278977617,0.015802025660900814,0.33208124228302016,-0.7412606413752825
91,Nigeria,2018,5.155,-0.5312681571952235,-0.13015992590529052,-2.430635933431439,0.2469066509515756,0.1871296217881435,-0.8358552551265003
84,North Macedonia,2019,5.274,0.21500166291784442,0.2767395008078315,0.7003251681854114,-0.5041833812431171,0.021470626936855527,-0.8148342298484519
64,Northern Cyprus,2019,5.718,0.9257348249302897,0.1366593703000354,1.5088265159446996,-0.04197413066176789,0.08359275000608851,0.5305113879466443
58,Northern Cyprus,2018,5.835,0.8394315124002075,-8.551900519377735e-05,0.9817153431408501,0.4587525574680272,-0.040651496132377465,0.4464272868344507
3,Norway,2019,7.554,1.4968596872617193,1.237288967147004,1.4533411293337681,1.1520664333400508,0.9118877242625278,2.411893150331974
2,Norway,2018,7.594,1.4156330401745827,1.237288967147004,0.7914797319033704,1.684890986093551,1.0671930319356098,2.40138263769295
67,Pakistan,2019,5.653,-0.5617281498528994,-1.0840389098393295,-0.500537127751178,-0.7096097148348277,0.3838496781740477,-0.14216142095090376
75,Pakistan,2018,5.472,-0.625186467889725,-1.3375172412343888,-0.9404569787378495,-0.5747986834152674,0.34243492946122567,0.015496268634459064
110,Palestinian Territories,2019,4.696,-0.6124948042823598,0.11998316428720288,0.04242701265579492,-1.2745321322120322,-0.8275317216759946,-0.4784978253996778
104,Palestinian Territories,2018,4.743,-0.6505697951044552,0.019925928210205664,-0.23499992039886297,-1.0113296422976528,-1.003544403705488,-0.37339269900943595
31,Panama,2019,6.321,0.6363648946823658,0.7703551987876837,0.9856785850416309,0.5935635888875874,-0.7654095986067616,-0.6046239770679681
27,Panama,2018,6.43,0.5424465839878643,0.7570142339774174,0.3872290580237264,1.113548995791605,-0.5997506037554738,-0.5100293633167504
63,Paraguay,2019,5.743,-0.1099049254307021,0.880418158472381,0.4585674122377813,0.5807244430381056,0.011116939758650028,-0.33135064845333917
64,Paraguay,2018,5.681,-0.16067157986016253,1.0371744949930095,-0.18347777568871224,0.7540529120061116,-0.21666417816187064,-0.39441372428748434
65,Peru,2019,5.697,0.15662001032396491,0.2100346767565,0.7637370385979045,0.20196964047838883,-1.0346054652401042,-0.8884078183216212
65,Peru,2018,5.663,0.09062335956566663,0.12665364669233603,0.05035349645735657,0.683437609833961,-0.941422280636255,-0.8148342298484519
69,Philippines,2019,5.631,-0.23174489606140686,0.27340425960526454,-0.01702161585591749,0.863185651726708,-0.6825801011811177,-0.047566807199686124
71,Philippines,2018,5.524,-0.3129715431485436,0.3367738424540298,-0.5877284495683561,1.4088493503296895,-0.6515190396465013,-0.06858783247773452
40,Poland,2019,6.182,0.7810498598063277,0.7570142339774174,0.8826342956213293,0.38171768237113557,-0.6825801011811177,-0.6466660276240648
42,Poland,2018,6.123,0.7048998781621371,0.7903666460030832,0.4744203798409046,0.7861507766298165,-0.7757632857849671,-0.49951885067772617
66,Portugal,2019,5.693,0.8191248506284233,0.7336675455594517,1.338407114211124,0.5422070054896597,-1.4073382036555018,-0.9094288435996696
77,Portugal,2018,5.41,0.7353598708198134,0.7269970631543186,0.8826342956213293,0.8888639434256719,-1.3245087062298582,-0.993512944711863
29,Qatar,2019,6.374,1.994372900670431,0.34010908365659603,0.8311121509111786,0.8439269329524851,0.3838496781740477,0.5830639511417653
32,Qatar,2018,6.374,1.9055312554188755,0.3067566716309303,0.34363339711513735,1.4794646525018402,0.7565824165894454,0.6251060016978621
48,Romania,2019,6.07,0.6693632200615147,0.0699545462487039,0.6488030234752605,0.2469066509515756,-1.0346054652401042,-1.1196390963801532
52,Romania,2018,5.945,0.5525999148737563,0.026596410615338812,0.25644207529795915,0.6705984639844791,-0.9828370293490769,-1.16168114693625
68,Russia,2019,5.648,0.7226682072124485,0.8037076108133494,0.25644207529795915,-0.5747986834152674,-1.0449591524183097,-0.8463657677655244
59,Russia,2018,5.81,0.6414415601253118,0.8937591232826473,-0.24688964610120545,-0.15752644330710494,-1.220971834447803,-0.9094288435996696
152,Rwanda,2019,3.334,-1.3689179552813198,-1.6677061202884795,-0.18744101758949305,0.8439269329524851,0.3527886166394312,3.147629035063667
151,Rwanda,2018,3.408,-1.4374529387610915,-1.0506864978136639,-1.0355747843565892,1.3639123398565027,0.176775934609938,3.4944759521514657
28,Saudi Arabia,2019,6.375,1.2811014059365127,0.48685969656952527,0.5299057664518362,0.09925647368253337,-1.0656665267747207,0.21519600877591868
33,Saudi Arabia,2018,6.371,1.2201814206211603,0.40014342530279434,-0.11213942147465734,0.5486265784144007,-0.879300157567022,0.16264344558079769
111,Senegal,2019,4.681,-1.137929677627275,-0.2568990916028203,-0.3578604193230686,-0.844420746254388,-0.3098473627657201,-0.4154347495655328
109,Senegal,2018,4.631,-1.1912346647782084,-0.31359819204645173,-0.9047878016308221,-0.11258943283391816,-0.4651526704388023,-0.3103296231752908
70,Serbia,2019,5.603,0.26830665006877785,0.5735759678362562,0.7637370385979045,-0.9086164755017977,-0.4755063576170078,-0.7622816666533309
78,Serbia,2018,5.398,0.19469500114606023,0.5268825910003242,0.09394915736594567,-0.8700990379533519,-0.5065674191516243,-0.7202396160972342
129,Sierra Leone,2019,4.374,-1.5999062329353646,-1.2341247639548254,-1.6617670046799595,-0.7352880065337916,0.7151676678766233,-0.6992185908191858
113,Sierra Leone,2018,4.571,-1.6303662255930407,-1.3275115176266894,-2.6208715446689186,-0.43998765199570744,0.5702160473817464,-0.6151344897069922
34,Singapore,2019,6.262,1.710079635865453,0.840395264041582,1.901187464122001,0.8503465058772262,0.9118877242625278,3.5890705659026834
34,Singapore,2018,6.343,1.600931328842113,0.8003723696107832,1.3740762913181515,1.3318144752327978,0.8083508524804728,3.63111261645878
38,Slovakia,2019,6.198,0.8825831686652486,0.9771401533468113,0.8707445699189869,-0.5747986834152674,-0.6411653524682958,-1.0250444826289355
39,Slovakia,2018,6.173,0.7912031906922198,1.0872031130315079,0.4546041703370005,-0.44640722492044843,-0.6722264140029123,-1.0250444826289355
44,Slovenia,2019,6.118,0.9130431613229248,1.0405097361955757,1.156097986775206,0.9017030892751532,-0.4030305473695696,-0.5730924391508955
51,Slovenia,2018,5.948,0.8140481851854773,0.9838106357519444,0.7716635223994662,1.34465362108228,-0.23737155251828165,-0.6361555149850406
112,Somalia,2019,4.668,-2.2801794022901336,-1.711064255921845,-1.5587227152596579,0.8696052246514491,0.6219844832727739,1.6656467529612569
98,Somalia,2018,4.982,-2.2801794022901336,-1.664370879085913,-2.165098726079124,1.6078561109966594,0.5702160473817464,1.7917729046295465
106,South Africa,2019,4.722,0.15662001032396491,0.46684824935412583,-0.7621110932027125,-0.2217221725545146,-0.5479821678644463,-0.5941134644289439
105,South Africa,2018,4.724,0.10585335589450447,0.6636274803055533,-1.313001717411247,0.5935635888875874,-0.8275317216759946,-0.5836029517899197
54,South Korea,2019,5.895,1.0221914683462645,0.026596410615338812,1.4850470645400147,-1.6982239452449355,-0.08206624484519946,-0.5836029517899197
57,South Korea,2018,5.875,0.933349823094709,-0.023432207423160163,1.1640244705767677,-1.152560246641954,-0.08206624484519946,-0.6361555149850406
156,South Sudan,2019,2.853,-1.50344958951939,-2.121298923837533,-1.4517151839385758,-2.654740311031339,0.197483308966349,-0.21573500942407314
154,South Sudan,2018,3.254,-1.424761275153726,-2.0112359641528363,-1.919377728230713,-1.999943872707761,0.42526442688686966,-0.05807731983871032
30,Spain,2019,6.354,0.9841164775241694,0.9104353292954798,1.588091353960316,-0.3950506415225207,-0.3098473627657201,-0.34186116109236336
36,Spain,2018,6.31,0.8952748322726134,1.0905383542340747,1.2036568895845758,0.16345220292994306,-0.4237379217259806,-0.39441372428748434
130,Sri Lanka,2019,4.366,0.12869835038776167,0.18001750593340046,0.6725824748799455,0.29826323434950297,0.6323381704509794,-0.6781975655411374
116,Sri Lanka,2018,4.471,0.050010036022098275,0.34344432485916293,0.04242701265579492,1.0365141206947135,1.2846204626779252,-0.6466660276240648
137,Sudan,2018,4.139,-0.744488105798957,0.09663647586923649,-1.3843400716253018,-2.616222873482893,-0.5065674191516243,-0.3103296231752908
135,Swaziland,2019,4.212,-0.2215915651755148,-0.20687047356432137,-2.6208715446689186,-0.7096097148348277,-1.1277886498439538,0.24672754669299127
7,Sweden,2019,7.343,1.2404880823929443,0.9204410529031799,1.378039533218932,0.9658988185225628,0.8704729755497058,2.748229554780748
9,Sweden,2018,7.314,1.1592614353058077,0.9671344297391111,0.9975683107439733,1.511562517125545,1.0568393447574043,2.85333468117099
6,Switzerland,2019,7.48,1.4054797092886906,1.0505154598032758,1.548458934952508,0.9530596726730809,0.8290582268368838,2.4329141756100228
5,Switzerland,2018,7.487,1.3242530622015538,1.1272260074623066,1.053053697354905,1.5179820900502858,0.7565824165894454,2.5800613525563607
149,Syria,2019,3.462,-0.7089514476983347,-2.7783414407431475,-0.8770451083253563,-2.6354815922571158,1.533108954954857,0.3097906225271362
150,Syria,2018,3.462,-0.5312681571952235,-2.7650004759328812,-0.48468416014805465,-2.154013622901544,1.999024877974104,0.34132216044420877
25,Taiwan,2019,6.446,1.1922597606849572,0.7303323043568848,1.0015315526447541,-0.46566594369467135,0.6116307960945684,-0.15267193358992795
26,Taiwan,2018,6.441,1.1846447625205379,0.7503437515722843,0.775626764300247,-0.03555455773702692,-0.3305547371221311,-0.35237167373138756
74,Tajikistan,2019,5.467,-1.0287813706039353,-0.37696777489521627,0.22473614009171253,-0.2217221725545146,0.48738654995610264,0.34132216044420877
88,Tajikistan,2018,5.199,-1.0770096923119226,-0.15017137312068998,-0.2508528880019863,-0.844420746254388,0.04217800129326652,-0.8148342298484519
153,Tanzania,2019,3.231,-1.0719330268689766,-1.0873741510418962,-0.6432138361792877,-0.04197413066176789,0.9636561601535553,0.37285369836128135
153,Tanzania,2018,3.303,-1.1252380140199099,-0.7338385835698397,-1.1108763804714248,0.36887853652165364,0.9015340370843223,-0.15267193358992795
52,Thailand,2019,6.008,0.38506995525653687,0.6602922391029871,0.660692749177603,0.8567660788019671,1.8230121959446106,-0.877897305682597
46,Thailand,2018,6.072,0.29876664272645415,0.6869741687235197,0.18114047918312343,1.3703319127812437,1.874780631835638,-0.8673867930435728
139,Togo,2019,4.085,-1.5821379038850534,-2.131304647445233,-0.9959423653487811,-0.8380011733296471,-0.061358870488788464,-0.2787980852582182
139,Togo,2018,3.999,-1.6227512274286218,-2.458158285296757,-1.6181713437713703,0.06715860905882855,-0.25807892687469264,-0.11062988303383116
39,Trinidad & Tobago,2019,6.192,0.8445081778431536,0.8870886408775142,0.20491993058780839,0.42023511991958135,0.021470626936855527,-1.0040234573508873
38,Trinidad & Tobago,2018,6.192,0.8242015160713694,0.9371172589160124,-0.3856031126285344,0.9723183914473038,-0.12348099355802117,-0.9724919194338146
124,Tunisia,2019,4.461,0.057625034186517335,-0.7038214127467405,0.6091706044674523,-1.6468673618470078,-1.2830939575170361,-0.5941134644289439
111,Tunisia,2018,4.592,0.004320047035583879,-1.017334085787998,0.11376536686984937,-0.979231777673948,-1.4798140139029403,-0.5100293633167504
79,Turkey,2019,5.373,0.7226682072124485,0.49686542017722535,0.581427911161987,-1.4671193199542611,-1.0346054652401042,-0.05807731983871032
74,Turkey,2018,5.483,0.6338265619608925,0.5635702442285561,0.0979123992667265,-0.6389944126626771,-0.7964706601413781,-0.02654578192163773
87,Turkmenistan,2019,5.247,0.3901466206994829,1.0905383542340747,-0.01702161585591749,-0.18962430793080975,0.6323381704509794,-0.877897305682597
68,Turkmenistan,2018,5.636,0.29876664272645415,1.0738621482212416,-0.5718754819652329,-0.04197413066176789,0.1664222474317325,-0.7833026919313792
136,Uganda,2019,4.189,-1.4374529387610915,-0.4736897697696473,-0.8651553826230138,-0.4335680790709665,0.7151676678766233,-0.5415609012338229
135,Uganda,2018,4.161,-1.4628362659758216,-0.40364970451574883,-1.6815832141838636,0.16987177585468402,0.7876434781240619,-0.5310503885947988
133,Ukraine,2019,4.332,-0.19874657068225787,0.5969226562542218,0.3079642200081099,-1.5762520596748575,0.04217800129326652,-1.0670865331850323
138,Ukraine,2018,4.103,-0.2672815541620292,0.6736332039132534,-0.2072572270933972,-1.6725456535459717,0.04217800129326652,-1.0565760205460082
21,United Arab Emirates,2019,6.825,1.5349346780838145,0.3301033600488967,0.6488030234752605,1.119968568716346,0.8187045396586783,0.740721640727128
20,United Arab Emirates,2018,6.774,3.040165981917316,-1.4509154421216524,0.03450052885423326,-0.8957773296523157,0.03182431411506102,0.740721640727128
15,United Kingdom,2019,7.054,1.1034181154334013,1.0905383542340747,1.3265173885087815,0.16987177585468402,1.70912163698435,1.7497308540734504
11,United Kingdom,2018,7.19,0.8775065032223025,0.7403380279645849,0.8984872632244527,0.2597457968010575,0.8187045396586783,-0.3103296231752908
19,United States,2019,6.892,1.3572513875807033,0.8203838168261827,0.8430018766135211,0.19555006755364787,1.0050709088663774,0.17315395821982188
18,United States,2018,6.886,1.2684097423291474,0.8670771936621147,0.6250235720705756,0.7925703495545574,1.1189614678266373,0.22570652141494288
33,Uruguay,2019,6.293,0.5729065766455405,0.8470657464467153,0.9103769889267952,0.6385005993607742,-0.5790432293990628,0.40438523627835393
31,Uruguay,2018,6.379,0.49421826227987653,0.8270542992313158,0.43478796083309634,1.293297037684352,-0.5479821678644463,0.45693779947347496
41,Uzbekistan,2019,6.174,-0.3891215247927342,1.0605211834109751,0.37533933232138394,1.3318144752327978,1.4399257703510076,1.350331373790531
44,Uzbekistan,2018,6.096,-0.4551181755510328,1.243959449552137,-0.2231101946965205,1.928834757233707,1.5020478934202406,1.5500311139319907
108,Venezuela,2019,4.707,0.15662001032396491,0.7203265807491854,0.5695381854596445,-1.7303218098686404,-1.2313255216260086,-0.6781975655411374
102,Venezuela,2018,4.806,0.24799998829699368,0.8604067112569815,-0.01702161585591749,-1.8651328412882007,-1.3141550190516527,-0.6256450023460165
94,Vietnam,2019,5.175,-0.3992748556786263,0.4501720433412933,0.7518473128955621,0.7668920578555936,-0.37196948583495315,-0.40492423692650853
95,Vietnam,2018,5.103,-0.4652715064369249,0.5135416261900578,0.16132426967921928,1.2483600272111652,-0.061358870488788464,-0.34186116109236336
151,Yemen,2019,3.38,-1.551677911227377,-0.1601770967283893,-0.7858905446073973,-1.8009371120407909,-0.7757632857849671,-0.36288218637041175
152,Yemen,2018,3.355,-1.1582363393990591,-0.46034880495938096,-1.2614795727010961,-1.152560246641954,-1.0346054652401042,-0.49951885067772617
138,Zambia,2019,4.107,-0.8130230892787286,-0.5103774229978792,-0.9325304949362879,0.047899890284605645,0.6633992319855958,-0.2577770599801699
125,Zambia,2018,4.377,-0.8536364128222966,-0.5470650762261119,-1.4517151839385758,0.5101091408659549,0.3942033653522532,-0.3103296231752908
146,Zimbabwe,2019,3.663,-1.3511496262310085,-0.3236039156541511,-0.9047878016308221,-0.40147021444726166,-0.3305547371221311,-0.23675603470212153
144,Zimbabwe,2018,3.692,-1.373994620724266,-0.3903087397054825,-1.6379875532752743,-0.11258943283391816,-0.5272747935080353,-0.13165090831187956
